State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Avg_Annual_Rainfall,MNREGA_JobCards_Issued,MNREGA_Active_Workers,Yield_Lag1,Production_Lag1,Yield_Pct_Change,Yield_Rolling_3Y,Yield_Shock
ANDHRA PRADESH,ANANTAPUR,2010,Rabi       ,Wheat,131.0,171.0,1.3053435114503815,572.7,323800.0,487015.0,0.5418994413407822,97.0,1.408829778862044,1.0568045614994936,0
ANDHRA PRADESH,ANANTAPUR,2011,Rabi       ,Wheat,75.0,100.0,1.3333333333333333,572.7,323800.0,487015.0,1.3053435114503815,171.0,0.02144249512670582,1.0601920953748323,0
ANDHRA PRADESH,ANANTAPUR,2012,Rabi       ,Wheat,134.0,151.0,1.126865671641791,572.7,323800.0,487015.0,1.3333333333333333,100.0,-0.1548507462686567,1.255180838808502,0
ANDHRA PRADESH,ANANTAPUR,2013,Rabi       ,Wheat,62.0,39.0,0.6290322580645161,572.7,323800.0,487015.0,1.126865671641791,151.0,-0.44178594317453534,1.0297437543465466,1
ANDHRA PRADESH,ANANTAPUR,2013,Whole Year ,Wheat,62.0,39.0,0.6290322580645161,572.7,323800.0,487015.0,0.0,0.0,0.0,0.0,0
ANDHRA PRADESH,CHITTOOR,1997,Kharif     ,Arhar/Tur,6100.0,900.0,0.1475409836065573,898.2,266398.0,385619.0,0.0,0.0,0.0,0.0,0
ANDHRA PRADESH,CHITTOOR,1998,Kharif     ,Arhar/Tur,6100.0,1000.0,0.1639344262295081,898.2,266398.0,385619.0,0.1475409836065573,900.0,0.11111111111111116,0.0,0
ANDHRA PRADESH,CHITTOOR,2000,Kharif     ,Arhar/Tur,6032.0,2172.0,0.3600795755968169,898.2,266398.0,385619.0,0.1639344262295081,1000.0,1.1964854111405843,0.22385166181096075,0
ANDHRA PRADESH,CHITTOOR,2001,Kharif     ,Arhar/Tur,5403.0,924.0,0.1710161021654636,898.2,266398.0,385619.0,0.3600795755968169,2172.0,-0.525060254022985,0.23167670133059617,1
ANDHRA PRADESH,CHITTOOR,2002,Kharif     ,Arhar/Tur,4113.0,440.0,0.1069778750303914,898.2,266398.0,385619.0,0.1710161021654636,924.0,-0.3744572956826787,0.21269118426422395,1
ANDHRA PRADESH,CHITTOOR,2003,Kharif     ,Arhar/Tur,8476.0,636.0,0.0750353940537989,898.2,266398.0,385619.0,0.1069778750303914,440.0,-0.29858960058346584,0.11767645708321796,1
ANDHRA PRADESH,CHITTOOR,2004,Kharif     ,Arhar/Tur,8225.0,1390.0,0.1689969604863221,898.2,266398.0,385619.0,0.0750353940537989,636.0,1.2522299325189739,0.11700340985683748,0
ANDHRA PRADESH,CHITTOOR,2005,Kharif     ,Arhar/Tur,7752.0,1869.0,0.2410990712074303,898.2,266398.0,385619.0,0.1689969604863221,1390.0,0.42664738178497497,0.16171047524918378,0
